Date,Open,High,Low,Close,Volume
2020-05-05,92.6483981768527,93.0132684602652,91.07956578756924,93.15961385328389,456374
2020-05-06,91.17947270789462,93.47171299339223,91.61639942381194,92.1690775281532,447860
2020-05-07,91.47699287845077,91.84850394853106,89.3217634368153,91.60277979855042,243252
2020-05-08,91.75815607592676,92.63829281704507,90.63457565311066,91.70243116363807,198538
2020-05-09,92.29314702799282,92.52771791982535,89.34618183439964,91.19895550952187,115372
2020-05-10,87.95582744874092,90.96964929390602,88.16355926116127,89.64829207845574,391940
2020-05-11,91.24640537272236,91.13877580749704,89.56321170825262,89.71685505326175,321035
2020-05-12,88.49654344095667,91.2682626085943,88.29810117185312,88.65455133953566,460970
2020-05-13,88.70126270022342,90.58167807168482,87.09818295258968,89.12814377017084,482736
2020-05-14,87.19661516067687,88.96456290064638,87.54349486804358,88.20871953593704,455779
2020-05-15,88.1037972690888,91.72274110924293,89.16230240419657,89.75865394095457,211022
2020-05-16,89.79857123258024,91.16487113754297,88.93052322796768,88.97540064861833,154040
2020-05-17,88.72665709960106,88.42573131727566,87.22974006681919,88.65333913241265,437501
2020-05-18,88.17689545004129,91.06425641963219,86.40433143053919,89.46685634978233,302440
2020-05-19,86.94091326128475,89.93716477565927,88.30352494760264,88.23599203334837,178356
2020-05-20,88.12766726866238,89.16588846459251,87.43923251127976,88.46345196795251,378355
2020-05-21,91.43961624752433,92.14630153554656,87.3583741668195,89.77059472223493,467570
2020-05-22,87.90352013631009,89.01305590064118,87.24275287891942,88.1631114876737,367986
2020-05-23,86.84460239308791,89.47332179967755,86.89537354995628,88.34774534620601,428996
2020-05-24,88.3618850763685,89.43455631617057,88.67002166860132,88.60762814045444,487881
2020-05-25,89.11672744248408,90.40503005981321,87.9611439150241,89.38945101223175,408112
2020-05-26,85.45561365841208,88.05622521445845,87.3396445663582,88.15250030135365,379652
2020-05-27,86.77774882175157,86.39199280567509,84.84631369258952,86.83204368826938,253077
2020-05-28,87.12305072367761,89.94849031711125,85.16659920232152,87.35398525388628,154575
2020-05-29,88.34717629193288,87.80400857880113,84.06140628510084,87.65096992711946,250043
2020-05-30,89.75041887241069,87.91007042800904,86.32182960425176,87.90146277746534,166914
2020-05-31,89.37447601651009,87.0945208733586,86.92211467038015,88.24791098696232,349134
2020-06-01,87.298997574829,87.92892451769433,86.3735019638065,87.56788626538383,167055
2020-06-02,86.69361405380316,87.47705016913733,87.15330625535552,87.80013996254483,187697
2020-06-03,90.66657223909337,90.73522759597988,86.75472859238182,88.09321243584351,206239
2020-06-04,87.43807945183163,89.38867810715978,86.67426242795618,87.37886101781714,335469
2020-06-05,89.25856482087484,89.55648518378418,88.07617455269228,89.2446355289619,223106
2020-06-06,89.69434336276368,92.97090425521799,87.40087091426572,89.71846844987368,367499
2020-06-07,88.7252497134389,90.50893043966263,88.53370751795069,88.52716495267104,416264
2020-06-08,89.03935814938093,89.85888717779625,87.04384000017582,89.18371856130487,400486
2020-06-09,87.6353748841973,86.70963117620397,85.89192182373768,88.20903689107755,102257
2020-06-10,88.44926255357962,92.28706406741074,88.11419002181108,88.99612149482,389508
2020-06-11,90.12196380361141,89.7651446070638,91.276571972836,90.1547170738274,256044
2020-06-12,88.79060998434193,88.68863600851881,88.94185674257014,89.3340347554757,211715
2020-06-13,89.58456510204284,92.31998131672965,88.0004163381589,90.29741088472001,126654
2020-06-14,90.81662203934842,94.14994421799578,89.7330598739554,90.71019181165651,311841
2020-06-15,91.27727475423015,93.91652479016153,91.53155420394592,91.53225197165101,443567
2020-06-16,94.93303794288764,94.9929540743573,92.93381987553316,93.42904495430494,391464
2020-06-17,90.53268702990907,94.77841117996736,91.34303681179753,93.18365683830208,120808
2020-06-18,93.52142752586705,94.2833362327249,90.88318710574322,92.4299206739446,152389
2020-06-19,92.78649143681669,93.29933483410582,90.77933834348875,91.54040624431906,218581
2020-06-20,88.65120572694548,92.005787383323,90.09142037116831,90.72459595935362,227927
2020-06-21,90.30480665585918,91.7516953538914,90.03925239898335,90.64749424993953,134773
2020-06-22,90.61720535876037,91.92605309685665,90.91105640925467,90.98864622475617,282240
2020-06-23,89.85782532936837,91.51137243521951,88.64996133461675,91.2653370240862,438540
2020-06-24,91.31470358553133,92.81184519625543,91.41484074233354,92.0925202731222,469836
2020-06-25,90.99494631953428,91.41256535080473,89.88836364417462,92.10552216500011,314764
2020-06-26,95.31132668558107,94.46071661536268,91.03774019023498,93.55905624215744,157505
2020-06-27,94.23007780206693,93.30580830176855,91.29608851077151,93.29439940891947,448040
2020-06-28,97.28612367050326,95.91097925829334,95.44618888822716,96.0145685755091,118135
2020-06-29,97.36190798731734,97.82013007442758,95.2365058329375,96.6402359232741,190887
2020-06-30,94.65402659564059,98.17508065320243,94.80727397324874,95.78307836685782,222118
2020-07-01,94.18766560251693,96.63050247479902,94.61588772952683,94.71218586879671,409521
2020-07-02,95.68403284526781,94.62415768041672,93.87029900231829,95.19465828403989,254626
2020-07-03,93.7490676898221,94.9815673621437,95.15023528987385,94.97119549871404,424635
2020-07-04,96.39819442297852,97.62596718079435,93.49751660434457,95.68519599280613,345739
2020-07-05,95.91810821922154,96.17594622384136,95.62305091467806,96.15843361737967,420427
2020-07-06,95.71078389717321,96.8609715547258,94.88444504884997,96.08560470472281,379067
2020-07-07,95.9497709548579,96.78886308567895,93.95552311510826,95.2388109866544,409735
2020-07-08,94.16822707345457,93.7556193071049,92.98286873567261,93.72396376196853,162261
2020-07-09,92.91648264408244,94.38282431604748,91.69075500842624,93.27744880990151,416480
2020-07-10,95.29317740758923,93.79982210930677,93.60875126084751,94.13384760422498,436227
2020-07-11,93.2668780207553,94.74657370440399,92.47664405089795,94.34794134835519,160948
2020-07-12,93.71813817658746,94.42198450378574,93.44818224988994,93.1022025696432,340891
2020-07-13,93.86848475346277,92.68238976196271,92.14900391594797,93.27538349549438,264074
2020-07-14,93.35115443590924,95.10117561318363,90.72177187616494,93.66070087522323,388816
2020-07-15,93.1029764612642,93.7572056400954,92.77717476362766,92.77684343902209,366357
2020-07-16,91.6794549685823,94.48305849938477,92.60831351549247,92.93056854496761,241365
2020-07-17,93.91280428262051,94.21269139747827,91.47486941375469,92.98877726341361,162507
2020-07-18,91.66090482914001,94.20994739555684,90.66622518364339,91.845806965583,157134
2020-07-19,91.68087130541224,93.32881882857919,90.85296422665772,92.20359432593128,233172
2020-07-20,93.8133880781364,93.33497331117427,91.27519172215185,92.76437885229952,341225
2020-07-21,93.14308640493203,94.96972759850708,92.21270862691303,93.84743009547479,293069
2020-07-22,93.49277085114613,96.44453017654608,92.79153230555346,94.90123214750969,390316
2020-07-23,91.9669336060287,94.57242284987831,92.1137441226241,93.5235627795526,382276
2020-07-24,93.19174769098312,93.62632943084137,91.82699539425602,92.58573773963748,348933
2020-07-25,91.82034365434986,93.39878131903939,91.4281993056434,93.10077300684614,380343
2020-07-26,95.36935313974271,93.9516580402074,90.71467702286313,93.61455895775835,136609
2020-07-27,92.04767723618068,93.7270013722647,93.26224039044696,94.1296066440644,274037
2020-07-28,99.67879450300916,100.73191487790605,97.95686743938975,97.98233813471911,239088
2020-07-29,98.7642461126149,98.30936541002099,96.4461479761253,98.55322864541228,394025
2020-07-30,99.59208117372249,99.99588908779697,98.80917544954647,99.68879428559288,313666
2020-07-31,100.09787696227714,100.92438878351689,101.81546559510012,100.64279604908609,386616
2020-08-01,101.69332341474396,103.18911167733633,99.44676562324146,101.29418730039188,282885
2020-08-02,100.94128335332668,101.68396837745951,100.51424624170546,100.97891805575154,331440
2020-08-03,102.84118915826133,103.98562934891854,100.82842055854897,101.7378872762448,357803
2020-08-04,101.07928971036927,101.29157143746336,99.63308173113822,100.96506206170723,267093
2020-08-05,100.8785452164291,102.00723761719102,99.53774377518816,100.72824345496723,416275
2020-08-06,99.87926769492427,100.40753285387837,98.53342808999908,100.24287990713812,255159
2020-08-07,100.26780842280337,103.46990317429783,99.76024041709428,100.32475404652443,112828
2020-08-08,102.94721438209001,102.45181419416843,101.12630681502186,102.63941261319795,458808
2020-08-09,99.06197902794958,102.08196813083323,100.03169409819012,100.7721474206062,232473
2020-08-10,100.110222188875,103.09218449191282,99.7195971300932,101.45840761098071,377337
2020-08-11,100.58895583381378,101.25949083724257,98.23032425577802,99.84569173979106,323461
2020-08-12,99.54462531212958,100.18847221512392,99.30919857604623,99.37375987400164,464662
2020-08-13,100.27872713461632,101.33288977123557,98.37672835479397,100.462710470969,381755
2020-08-14,100.54542442312986,101.57080196204357,100.06295393517851,100.52699049006446,274863
2020-08-15,99.79682741749683,100.30224371050666,97.64118791385401,99.44924571213515,438384
2020-08-16,98.19418232256582,100.6978211196701,97.36665468947385,98.73394200287518,339719
2020-08-17,98.63523502640756,102.62406275340122,96.57535607501474,99.41353975180986,308475
2020-08-18,98.8790183751904,99.12568133508489,97.90663910246457,98.68317312009272,364889
2020-08-19,97.92125893205966,98.52982873009562,98.2489485057929,98.8996317096747,417387
2020-08-20,99.35345630529298,99.85692150122725,97.96462315546624,98.94520354957851,366010
2020-08-21,96.59101959773486,101.87331253962702,97.59678298480698,98.2936032019727,263317
2020-08-22,101.46670292862366,100.63387272332828,98.63760538935597,100.43754729129802,490825
2020-08-23,101.54406379602906,103.71058311906009,101.68777692205262,101.07146631361603,171354
2020-08-24,99.30235346127229,101.72402454103486,99.10000614610477,99.04632372695842,151374
2020-08-25,100.21546902567337,99.67918980001986,99.30058096330704,99.23277804172785,214397
2020-08-26,100.23646602142203,100.13997465614473,96.62068398498589,98.57099157695946,348552
2020-08-27,100.43779497677382,102.05182153488423,96.71281153917376,99.42342491175569,486721
2020-08-28,96.79002994199135,99.2517764323355,97.73535339186046,98.63090417332299,443173
2020-08-29,97.23659076512038,99.31258737175372,97.6849894550461,98.51616773185609,455718
2020-08-30,98.39633643314087,99.4394740968879,97.95110284772338,99.02115501083655,392575
2020-08-31,99.91300125521751,99.8721534743138,97.72503190239848,99.88691020500667,129336
2020-09-01,99.20427281842001,99.03733625288487,98.61396693214145,98.68661379795088,403136
2020-09-02,97.62636874895647,98.12817229534768,97.11374357937515,98.35211256210994,155350
2020-09-03,98.06393401542607,98.91125071920821,95.90196962116656,97.87716725094899,169561
2020-09-04,96.46845508602195,97.45386478731663,95.72274384843543,97.22383801837528,414099
2020-09-05,98.37777445566442,100.22307817044712,97.79971064205763,98.98929225865638,161240
2020-09-06,97.9876128727691,98.8383783234137,97.3932278770502,99.39427396961733,251165
2020-09-07,97.21015676917138,99.46427024749674,99.83662230828152,98.13339001528229,499371
2020-09-08,97.69956735672073,100.88478092394598,97.37337664280615,99.05125196233706,146607
2020-09-09,100.19753490637235,100.17967251677824,100.82748384247712,101.17340815934969,286740
2020-09-10,103.25951521650867,103.57992998974841,103.0365063167573,102.20587341990084,281196
2020-09-11,99.73710456511489,102.91417244642012,99.17530085442185,100.68650345394683,415014
2020-09-12,102.83465144591796,99.99262836238937,97.82861083591762,100.20226938108057,164110
2020-09-13,101.96249843114808,104.1417529171049,100.60662904489489,101.4691805302672,284626
2020-09-14,100.9463471883433,102.18053007401446,98.80863651744548,100.76151106464842,252008
2020-09-15,100.34697271261344,101.50031863703623,98.593052234806,101.20533049279464,479039
2020-09-16,102.68027442563297,102.92419546856628,99.66505009263993,101.97996454622398,104426
2020-09-17,100.47739624840811,102.61136098716761,98.4130695452745,101.0530340746459,319911
2020-09-18,101.11551853322946,102.0695141099965,99.2513812275122,100.9935087185841,389750
2020-09-19,100.31232591678382,99.29099737096139,96.67680773961344,97.75224137851502,128151
2020-09-20,96.63179383745609,96.80718014410137,97.32981954907791,96.72785373718074,373452
2020-09-21,97.62455891207325,97.64464640982365,95.72134807391753,96.47528558578757,340853
2020-09-22,94.52432597869684,94.81378790691774,95.07074899913891,95.22750240382273,354595
2020-09-23,96.8249252172574,97.74868764640566,93.68897099025655,96.85991370775436,276743
2020-09-24,97.20057296542923,95.52586468832894,94.60565814222606,95.42977232979372,190306
2020-09-25,94.36276078530898,95.25419790050698,93.86652303631226,94.98972784309674,325180
2020-09-26,96.93291697837977,97.35656159559328,93.56898304434236,95.12046842038284,469128
2020-09-27,97.26949364490443,98.65305183004322,95.51813926307649,96.56174170944895,102204
2020-09-28,94.56341278237525,96.73501767917669,92.43082851783876,95.12587955826952,192769
2020-09-29,96.92145104948,96.19673054575189,95.91169267215892,96.28904331042447,187265
2020-09-30,97.27183082107078,96.98286792174925,95.1046689162068,96.29927637144405,393275
2020-10-01,95.9395776826133,97.53086542037529,95.06023830609415,95.3177677203961,152428
2020-10-02,94.20964647476892,96.92158810829929,96.09989370588008,95.77987119465938,133870
2020-10-03,95.25179371440798,99.29826043021454,95.59069998113813,95.97893089023285,203547
2020-10-04,95.13119537752254,96.77203185246842,94.41575081012246,95.37871401307405,335990
2020-10-05,95.37408266896404,96.6405652145541,94.87781832258133,95.44851609806408,149067
2020-10-06,95.683874598753,95.75408603699981,94.75562348107617,95.06320250120231,338083
2020-10-07,95.35442084738682,96.31026075123584,95.5830373101254,95.17671984645357,212217
2020-10-08,94.5035061622645,96.68638068459406,94.9219560936033,95.8388505209746,198934
2020-10-09,97.80506518812592,99.13297601380856,97.92958771115096,97.42486733711996,242980
2020-10-10,96.79763758357694,98.1437541550877,94.4269958746035,96.18705183829312,436851
2020-10-11,98.87987566088042,98.53409575244143,97.23764546001487,98.32008521294938,309329
2020-10-12,97.4487781389815,96.0367644598691,96.8255489128918,96.36799741342688,357354
2020-10-13,97.05013447294019,95.38000694528799,95.52542139544114,96.21621231839129,161215
2020-10-14,97.26370960410429,98.3125208517884,96.55668593046644,96.80452952487586,286907
2020-10-15,97.01535568115226,96.98215478643702,95.76634688219173,97.0855213926109,411573
2020-10-16,94.8018609392743,95.30993127983781,94.12237142676716,96.4628218727903,444296
2020-10-17,96.68431784156562,97.64327822696399,97.12987209207877,96.25469962243302,208048
2020-10-18,95.96938637493732,99.25469820520699,94.64667260862679,95.7616986877742,269530
2020-10-19,95.44391276802536,96.16626301929008,94.33246672639662,95.17233393082998,277241
2020-10-20,94.7451874520307,97.86042680230265,94.35059595140055,96.02193602785101,238731
2020-10-21,95.29789497340781,97.46078087236363,95.16575488557838,96.37895151381606,339977
2020-10-22,96.73919477188831,96.58715226536427,95.43801125029422,95.6860419185554,439384
2020-10-23,96.546086640132,98.50471827697642,95.90469572965527,96.58564179398866,213688
2020-10-24,97.5744420122379,97.60266677067662,96.68896717166876,96.89294131486527,408617
2020-10-25,97.73412180983468,98.97319574777612,95.62979629510562,97.70580343370422,458906
2020-10-26,98.36518841512358,99.65713008182385,97.3141206269559,98.33543227562784,320460
2020-10-27,98.44472107068177,97.83834681106272,94.60524657895276,97.50643726470577,469100
2020-10-28,96.43021149629142,98.93829857404532,96.00691703832342,96.9462562245088,480596
2020-10-29,97.78967060657304,98.51859007293665,97.40195659654252,97.69354982963206,286823
2020-10-30,97.84164480636048,98.54817493557267,98.81763448767835,98.30392009506552,488455
2020-10-31,97.84852227366905,99.81952834467177,99.0861581773573,98.28301850110137,309987
2020-11-01,98.09117376094152,98.50187790261911,98.98448182741565,98.40034588441016,369150
2020-11-02,99.90014455183228,100.70619193756771,98.4108841291871,99.67801078019858,349243
2020-11-03,98.60769076969927,100.07732039471854,97.57771436813282,99.08643939136275,174218
2020-11-04,100.88929289810632,101.71943233836437,100.21472747456492,99.63353677253279,296416
2020-11-05,98.5367368178794,100.90604235297886,97.53630580602278,99.4313441200989,132430
2020-11-06,99.02679127271031,100.18863595812653,98.6967239685551,99.21366291687167,123091
2020-11-07,99.87270871058469,102.13020606805915,99.16564675687331,100.31243976885887,357125
2020-11-08,102.58483400220062,103.52806366686421,98.52563548959147,101.1378561178469,123989
2020-11-09,102.1479205303591,103.5091760601994,100.05452643798199,101.95136575384753,175451
2020-11-10,104.28868910047049,104.26719718084523,102.52537520890769,103.25684456100186,118990
2020-11-11,101.79228802959764,102.96601217028446,103.1690406280499,103.27784840263462,452414
2020-11-12,104.22685163979884,103.89468771085421,105.11161677525888,103.95980137392958,442504
2020-11-13,104.53916541295956,104.34430991298146,103.36868793657855,103.64953461733613,350541
2020-11-14,104.05598495909999,104.36418876766528,103.18483120865226,103.97370096982456,398225
2020-11-15,104.90903829052223,104.65658661247144,103.83073744260807,103.84355791545688,242105
2020-11-16,103.42326543034923,104.9972038053467,103.0718108475419,103.9405538804496,470416
2020-11-17,105.9450583460721,106.06540366024325,103.45885902292775,104.53571090588652,378385
2020-11-18,106.0163883462723,104.64699144459395,102.94234620446112,103.71749022265304,224932
2020-11-19,105.44703893789885,107.29637914216471,105.45988007916196,105.80987749833851,368083
2020-11-20,104.35835759543804,105.86833453164893,103.63520544487207,104.8038601168388,213000
2020-11-21,105.04305598116876,102.6142049376972,102.14773085448167,103.58967150405107,278634
2020-11-22,106.32735452328184,104.80844698373238,104.83818145499397,104.74778237755113,135063
2020-11-23,105.01658504436081,106.39535751579247,103.12851269176781,105.53944507151408,307793
2020-11-24,105.74337807147037,105.95387014572512,105.26215302085049,106.16356488856623,258117
2020-11-25,106.51012578897,108.39183912782671,105.77306077488566,106.7919103978305,409262
2020-11-26,105.43521311394932,109.3104144573273,105.07144920172703,106.7796636249836,184703
2020-11-27,104.96375730701357,108.10117110519509,104.64919312223427,105.88240925349777,335796
